전라북도 전주완산구 삼천동1가,우성,20300.0
전라북도 전주완산구 중화산동2가,거성화산,12400.0
전라북도 전주완산구 중화산동2가,"전주한신코아1차,2차",21800.0
전라북도 전주완산구 효자동1가,거성소라,19900.0
전라북도 전주완산구 효자동1가,유진청하맨션B,18450.0
