전라북도 전주덕진구 송천동1가,서호(1차),23300.0
전라북도 전주덕진구 송천동1가,서호(1차),23300.0
전라북도 전주덕진구 우아동3가,럭키우아,17100.0
전라북도 전주덕진구 인후동1가,삼호,16000.0
전라북도 전주덕진구 인후동1가,삼호,16700.0
전라북도 전주덕진구 인후동1가,인후송정써미트,27100.0
전라북도 전주덕진구 인후동1가,효성안골빌라,19500.0
전라북도 전주덕진구 진북동,우성,28700.0
전라북도 전주덕진구 진북동,우성,25000.0
전라북도 전주덕진구 진북동,우성,23000.0
전라북도 전주완산구 삼천동1가,광진궁전맨션,23400.0
전라북도 전주완산구 중화산동1가,중화산동신일,14000.0
전라북도 전주완산구 평화동1가,코오롱,27500.0
